AdditionBudget,RemovalBudget,PerturbationStrategy,PerturbedTestFScores,TruePositive,FalseNegative,FalsePositive,DistanceMetric,DegreeMetric,PerturbedHomophily
0.30000000000000004,0.2,addremove,"[0.28877005, 0.53333336, 0.6264683, 0.5643153, 0.7164634, 0.64351857, 0.5621448159217834]","[27, 104, 400, 136, 235, 139]","[74, 147, 22, 185, 135, 108]","[59, 35, 455, 25, 51, 46]",8.873019470320227,3.682573726541555,0.5599903241412676
0.30000000000000004,0.2,addremove,"[0.32323232, 0.529563, 0.6272656, 0.53781515, 0.7556222, 0.64941174, 0.5704849362373352]","[32, 103, 398, 128, 252, 138]","[69, 148, 24, 193, 118, 109]","[65, 35, 449, 27, 45, 40]",8.861852555508474,3.6652291105121293,0.5573294629898403
0.30000000000000004,0.2,addremove,"[0.2967033, 0.496, 0.60383147, 0.5208333, 0.72196615, 0.6357308, 0.5458441972732544]","[27, 93, 394, 125, 235, 137]","[74, 158, 28, 196, 135, 110]","[54, 31, 489, 34, 46, 47]",8.949922160398206,3.6934782608695653,0.5553942912433478
0.30000000000000004,0.2,addremove,"[0.2967033, 0.5181347, 0.61491627, 0.55172414, 0.7173252, 0.62857145, 0.554562509059906]","[27, 100, 404, 128, 236, 132]","[74, 151, 18, 193, 134, 115]","[54, 35, 488, 15, 52, 41]",8.833608106741751,3.6711663066954645,0.5561199806482825
0.30000000000000004,0.2,addremove,"[0.30526316, 0.5053764, 0.6025738, 0.5096359, 0.7286356, 0.6240787, 0.5459272861480713]","[29, 94, 398, 119, 243, 127]","[72, 157, 24, 202, 127, 120]","[60, 27, 501, 27, 54, 33]",8.823797113798642,3.679978413383702,0.5517658442186744
0.30000000000000004,0.2,addremove,"[0.31313133, 0.5323383, 0.61574435, 0.5126051, 0.7136294, 0.60194176, 0.5482317805290222]","[31, 107, 395, 122, 233, 124]","[70, 144, 27, 199, 137, 123]","[66, 44, 466, 33, 50, 41]",8.873399502783624,3.711351351351351,0.559748427672956
0.30000000000000004,0.2,addremove,"[0.2808989, 0.49329764, 0.6084977, 0.5200846, 0.6859756, 0.63380283, 0.5370928645133972]","[25, 92, 401, 123, 225, 135]","[76, 159, 21, 198, 145, 112]","[52, 30, 495, 29, 61, 44]",8.8953015869708,3.663425175580767,0.5505563618771165
0.30000000000000004,0.2,addremove,"[0.27932963, 0.5473684, 0.6166924, 0.54285717, 0.73493975, 0.6426858, 0.5606455206871033]","[25, 104, 399, 133, 244, 134]","[76, 147, 23, 188, 126, 113]","[53, 25, 473, 36, 50, 36]",8.861726263938383,3.65,0.5619254958877601
0.30000000000000004,0.2,addremove,"[0.258427, 0.52061856, 0.628125, 0.6008065, 0.7166922, 0.65268064, 0.5628916621208191]","[23, 101, 402, 149, 234, 140]","[78, 150, 20, 172, 136, 107]","[54, 36, 456, 26, 49, 42]",8.909066113878142,3.708627238198589,0.5585389453313981
0.30000000000000004,0.2,addremove,"[0.26666665, 0.5374677, 0.6160919, 0.5454545, 0.7327328, 0.6235012, 0.5536524653434753]","[22, 104, 402, 132, 244, 130]","[79, 147, 20, 189, 126, 117]","[42, 32, 481, 31, 52, 40]",8.943288524428205,3.658405172413793,0.5561199806482825
0.30000000000000004,0.2,addremove,"[0.2758621, 0.5421995, 0.6276346, 0.5731708, 0.7245053, 0.65268064, 0.5660088062286377]","[24, 106, 402, 141, 238, 140]","[77, 145, 20, 180, 132, 107]","[49, 34, 457, 30, 49, 42]",8.916434054767898,3.6453862660944205,0.55418480890179
0.30000000000000004,0.2,addremove,"[0.31016043, 0.51199996, 0.6210117, 0.5485232, 0.7593423, 0.640553, 0.5652651190757751]","[29, 96, 399, 130, 254, 139]","[72, 155, 23, 191, 116, 108]","[57, 28, 464, 23, 45, 48]",8.8761803293113,3.675895765472313,0.5624092888243831
0.30000000000000004,0.2,addremove,"[0.30409357, 0.51075274, 0.6066566, 0.5338983, 0.7446809, 0.6433566, 0.5572397708892822]","[26, 95, 401, 126, 245, 138]","[75, 156, 21, 195, 125, 109]","[44, 26, 499, 25, 43, 44]",8.864237623426131,3.686454398273071,0.5507982583454282
0.30000000000000004,0.2,addremove,"[0.26666665, 0.50793654, 0.6107692, 0.5546219, 0.7462235, 0.64953274, 0.5559584498405457]","[24, 96, 397, 132, 247, 139]","[77, 155, 25, 189, 123, 108]","[55, 31, 481, 23, 45, 42]",8.941438627892742,3.6725997842502696,0.5561199806482825
0.30000000000000004,0.2,addremove,"[0.2967033, 0.51989394, 0.62373936, 0.5848671, 0.7323078, 0.63615555, 0.5656111240386963]","[27, 98, 402, 143, 238, 139]","[74, 153, 20, 178, 132, 108]","[54, 28, 465, 25, 42, 51]",8.895169410155656,3.639109697933227,0.557571359458152
0.30000000000000004,0.2,addremove,"[0.27118644, 0.5183246, 0.62236124, 0.5737374, 0.74018127, 0.63869464, 0.5607475638389587]","[24, 99, 398, 142, 245, 137]","[77, 152, 24, 179, 125, 110]","[52, 32, 459, 32, 47, 45]",8.845425678809953,3.6729222520107236,0.5566037735849056
0.30000000000000004,0.2,addremove,"[0.2857143, 0.48936173, 0.61904764, 0.57438016, 0.71145034, 0.6258823, 0.5509727597236633]","[26, 92, 403, 139, 233, 133]","[75, 159, 19, 182, 137, 114]","[55, 33, 477, 24, 52, 45]",8.957795074609471,3.6459560792715586,0.5507982583454282
0.30000000000000004,0.2,addremove,"[0.25263157, 0.5416667, 0.61919504, 0.5361702, 0.7391953, 0.5995204, 0.5480632185935974]","[24, 104, 400, 126, 248, 125]","[77, 147, 22, 195, 122, 122]","[65, 29, 470, 23, 53, 45]",8.92732831871863,3.6693811074918568,0.559748427672956
0.30000000000000004,0.30000000000000004,addremove,"[0.23204419, 0.4934383, 0.60518295, 0.58130085, 0.7, 0.5933014, 0.5342112183570862]","[21, 94, 397, 143, 224, 124]","[80, 157, 25, 178, 146, 123]","[59, 36, 493, 28, 46, 47]",8.651709763128506,3.6525773195876288,0.5341125305789617
0.30000000000000004,0.30000000000000004,addremove,"[0.31182796, 0.5, 0.6140625, 0.54469854, 0.7196402, 0.66511625, 0.5592242479324341]","[29, 95, 393, 131, 240, 143]","[72, 156, 29, 190, 130, 104]","[56, 34, 465, 29, 57, 40]",8.70602078087229,3.647210743801653,0.5319380266376733
0.30000000000000004,0.30000000000000004,addremove,"[0.27428573, 0.5181347, 0.61042947, 0.556701, 0.7218045, 0.57701707, 0.5430620312690735]","[24, 100, 398, 135, 240, 118]","[77, 151, 24, 186, 130, 129]","[50, 35, 484, 29, 55, 44]",8.664487048276579,3.671858774662513,0.5390051644468605
0.30000000000000004,0.30000000000000004,addremove,"[0.27979276, 0.4718499, 0.6009174, 0.54885656, 0.7123288, 0.5873786, 0.5335206389427185]","[27, 88, 393, 132, 234, 121]","[74, 163, 29, 189, 136, 126]","[65, 34, 493, 28, 53, 44]",8.729344176428866,3.701523909616395,0.5362870345202501
0.30000000000000004,0.30000000000000004,addremove,"[0.31182796, 0.5440807, 0.6156202, 0.54885656, 0.6883721, 0.6161369, 0.5541490316390991]","[29, 108, 402, 132, 222, 126]","[72, 143, 20, 189, 148, 121]","[56, 38, 482, 28, 53, 36]",8.657596837031361,3.666321243523316,0.5381897254688774
0.30000000000000004,0.30000000000000004,addremove,"[0.27745664, 0.45144355, 0.60962564, 0.55441475, 0.718894, 0.62884164, 0.5401126742362976]","[24, 86, 399, 135, 234, 133]","[77, 165, 23, 186, 136, 114]","[48, 44, 488, 31, 47, 43]",8.678779996279365,3.6689119170984457,0.5381897254688774
0.30000000000000004,0.30000000000000004,addremove,"[0.3147208, 0.4644809, 0.5950038, 0.50526315, 0.7306501, 0.60143197, 0.5352584719657898]","[31, 85, 393, 120, 236, 126]","[70, 166, 29, 201, 134, 121]","[65, 30, 506, 34, 40, 46]",8.546516783334129,3.696747114375656,0.5243272628431639
0.30000000000000004,0.30000000000000004,addremove,"[0.2886598, 0.5, 0.5998481, 0.53444684, 0.6990595, 0.61538464, 0.5395664572715759]","[28, 95, 395, 128, 223, 128]","[73, 156, 27, 193, 147, 119]","[65, 34, 500, 30, 45, 41]",8.643390538543152,3.689005235602094,0.5368306605055722
0.30000000000000004,0.30000000000000004,addremove,"[0.26285714, 0.48238483, 0.62239385, 0.5702648, 0.7173252, 0.61467886, 0.5449841618537903]","[23, 89, 403, 140, 236, 134]","[78, 162, 19, 181, 134, 113]","[51, 29, 470, 30, 52, 55]",8.610935101725056,3.6532715095311694,0.5387333514541995
0.30000000000000004,0.30000000000000004,addremove,"[0.27932963, 0.5167959, 0.6149068, 0.5742972, 0.70387596, 0.5948478, 0.5473421812057495]","[25, 100, 396, 143, 227, 127]","[76, 151, 26, 178, 143, 120]","[53, 36, 470, 34, 48, 53]",8.665092924735415,3.6504401864319007,0.5297635226963849
0.30000000000000004,0.30000000000000004,addremove,"[0.3139535, 0.52010727, 0.6031746, 0.5084746, 0.7417418, 0.6172249, 0.5507794618606567]","[27, 97, 399, 120, 247, 129]","[74, 154, 23, 201, 123, 118]","[44, 25, 502, 31, 49, 42]",8.564332674091139,3.67816091954023,0.5447132372927426
0.30000000000000004,0.30000000000000004,addremove,"[0.29946524, 0.5249344, 0.5983421, 0.52360517, 0.7208589, 0.5985401, 0.5442910194396973]","[28, 100, 397, 122, 235, 123]","[73, 151, 25, 199, 135, 124]","[58, 30, 508, 23, 47, 41]",8.690842506700092,3.6676986584107327,0.5349279695569448
0.30000000000000004,0.30000000000000004,addremove,"[0.31016043, 0.52442163, 0.6096998, 0.52854127, 0.7311178, 0.61835754, 0.5537164211273193]","[29, 102, 396, 125, 242, 128]","[72, 149, 26, 196, 128, 119]","[57, 36, 481, 27, 50, 39]",8.676216698574418,3.675520833333333,0.5322098396303343
0.30000000000000004,0.30000000000000004,addremove,"[0.2937853, 0.48257375, 0.5980318, 0.57142854, 0.7091757, 0.64637, 0.5502275228500366]","[26, 90, 395, 138, 228, 138]","[75, 161, 27, 183, 142, 109]","[50, 32, 504, 24, 45, 42]",8.648845504116556,3.676730869338886,0.5341125305789617
0.30000000000000004,0.30000000000000004,addremove,"[0.2903226, 0.53846157, 0.60107607, 0.5217391, 0.70426834, 0.61274505, 0.5447688102722168]","[27, 105, 391, 126, 231, 125]","[74, 146, 31, 195, 139, 122]","[58, 34, 488, 36, 55, 36]",8.58329645311973,3.6604264170566823,0.5430823593367763
0.30000000000000004,0.30000000000000004,addremove,"[0.22485207, 0.5159575, 0.59970015, 0.5427975, 0.6771653, 0.6774942, 0.5396611094474792]","[19, 97, 400, 130, 215, 146]","[82, 154, 22, 191, 155, 101]","[49, 28, 512, 28, 50, 38]",8.73736880606753,3.668733850129199,0.5297635226963849
0.30000000000000004,0.30000000000000004,addremove,"[0.27807486, 0.48793566, 0.6146718, 0.5644172, 0.72588056, 0.6229508, 0.5489884614944458]","[26, 91, 398, 138, 237, 133]","[75, 160, 24, 183, 133, 114]","[60, 31, 475, 30, 46, 47]",8.627930603187844,3.6537267080745344,0.5441696113074205
0.30000000000000004,0.30000000000000004,addremove,"[0.29473686, 0.46842104, 0.60615385, 0.5454545, 0.7067901, 0.578199, 0.5332925319671631]","[28, 89, 394, 132, 229, 122]","[73, 162, 28, 189, 141, 125]","[61, 40, 484, 31, 49, 53]",8.715309970712061,3.6552440290758046,0.5365588475129112
0.30000000000000004,0.30000000000000004,addremove,"[0.30508474, 0.50133336, 0.60962564, 0.52916664, 0.72136223, 0.5903891, 0.5428269505500793]","[27, 94, 399, 127, 233, 129]","[74, 157, 23, 194, 137, 118]","[49, 30, 488, 32, 43, 61]",8.577423921324117,3.655813953488372,0.5294917097037238
0.30000000000000004,0.30000000000000004,addremove,"[0.27173913, 0.5239295, 0.6150271, 0.5439673, 0.70387596, 0.6507177, 0.5515428185462952]","[25, 104, 397, 133, 227, 136]","[76, 147, 25, 188, 143, 111]","[58, 42, 472, 35, 48, 35]",8.673483184498998,3.6536082474226803,0.5335689045936396
0.30000000000000004,0.30000000000000004,addremove,"[0.30057806, 0.49735445, 0.60725075, 0.52229303, 0.7218045, 0.60048425, 0.5416274666786194]","[26, 94, 402, 123, 240, 124]","[75, 157, 20, 198, 130, 123]","[46, 33, 500, 27, 55, 42]",8.627759180559629,3.6677067082683306,0.5360152215275891
0.30000000000000004,0.30000000000000004,addremove,"[0.30508474, 0.44444445, 0.60107607, 0.5294118, 0.77352947, 0.61757725, 0.5451872944831848]","[27, 82, 391, 126, 263, 130]","[74, 169, 31, 195, 107, 117]","[49, 36, 488, 29, 47, 44]",8.677893664895166,3.6530927835051545,0.5458004892633868
0.30000000000000004,0.30000000000000004,addremove,"[0.22826087, 0.4884319, 0.6009036, 0.5178948, 0.73913044, 0.6188119, 0.5322389006614685]","[21, 95, 399, 123, 238, 125]","[80, 156, 23, 198, 132, 122]","[62, 43, 507, 31, 36, 32]",8.652879297025153,3.6597724922440538,0.5349279695569448
0.30000000000000004,0.30000000000000004,addremove,"[0.25806454, 0.54497355, 0.610687, 0.5, 0.7458647, 0.65882355, 0.5530689358711243]","[24, 103, 400, 115, 248, 140]","[77, 148, 22, 206, 122, 107]","[61, 24, 488, 24, 47, 38]",8.63126838537844,3.6797927461139897,0.5362870345202501
0.30000000000000004,0.30000000000000004,addremove,"[0.31182796, 0.50899744, 0.5963302, 0.5032258, 0.7217125, 0.6208531, 0.5438244938850403]","[29, 99, 390, 117, 236, 131]","[72, 152, 32, 204, 134, 116]","[56, 39, 496, 27, 48, 44]",8.655489973853694,3.662197008767406,0.5338407175863006
0.30000000000000004,0.30000000000000004,addremove,"[0.25396824, 0.5013193, 0.61835, 0.5347369, 0.7020281, 0.64108354, 0.5419143438339233]","[24, 95, 401, 127, 225, 142]","[77, 156, 21, 194, 145, 105]","[64, 33, 474, 27, 46, 54]",8.673080428441306,3.69556135770235,0.5449850502854037
0.30000000000000004,0.30000000000000004,addremove,"[0.2736842, 0.5053764, 0.6034875, 0.5383023, 0.6875, 0.62857145, 0.5394869446754456]","[26, 94, 398, 130, 220, 132]","[75, 157, 24, 191, 150, 115]","[63, 27, 499, 32, 50, 41]",8.665111822773396,3.6444099378881987,0.5351997825496059
0.30000000000000004,0.30000000000000004,addremove,"[0.24444443, 0.46648794, 0.6043276, 0.5258799, 0.7242424, 0.6359447, 0.5335544943809509]","[22, 87, 391, 127, 239, 138]","[79, 164, 31, 194, 131, 109]","[57, 35, 481, 35, 51, 49]",8.637736138356155,3.676794133053955,0.5351997825496059
0.30000000000000004,0.30000000000000004,addremove,"[0.27322406, 0.5053764, 0.6087625, 0.5383023, 0.7272727, 0.5929412, 0.5409798622131348]","[25, 94, 396, 130, 240, 126]","[76, 157, 26, 191, 130, 121]","[57, 27, 483, 32, 50, 52]",8.604666716346616,3.665636269963936,0.5335689045936396
0.30000000000000004,0.30000000000000004,addremove,"[0.26229507, 0.5104167, 0.61361897, 0.56389457, 0.6990595, 0.6634845, 0.5521281957626343]","[24, 98, 401, 139, 223, 139]","[77, 153, 21, 182, 147, 108]","[58, 35, 484, 33, 45, 33]",8.723068687532603,3.683742812336644,0.5335689045936396
0.30000000000000004,0.30000000000000004,addremove,"[0.2888889, 0.5421053, 0.60929173, 0.55737704, 0.70588243, 0.615, 0.5530909299850464]","[26, 103, 400, 136, 234, 123]","[75, 148, 22, 185, 136, 124]","[53, 26, 491, 31, 59, 30]",8.638503452309662,3.6677034733022293,0.5455286762707258
0.30000000000000004,0.30000000000000004,addremove,"[0.2513089, 0.46774194, 0.59447354, 0.5098039, 0.7089783, 0.6282974, 0.5267673134803772]","[24, 87, 398, 117, 229, 131]","[77, 164, 24, 204, 141, 116]","[66, 34, 519, 21, 47, 39]",8.733775900364183,3.6520165460186145,0.5365588475129112
0.30000000000000004,0.30000000000000004,addremove,"[0.24581006, 0.5161291, 0.5963581, 0.5127119, 0.724812, 0.5980862, 0.5323178768157959]","[22, 96, 393, 121, 241, 125]","[79, 155, 29, 200, 129, 122]","[56, 25, 503, 30, 54, 46]",8.63214077778427,3.6725480020757653,0.5387333514541995
0.30000000000000004,0.30000000000000004,addremove,"[0.24864864, 0.48062018, 0.6061068, 0.57200813, 0.6876971, 0.6168675, 0.53532475233078]","[23, 93, 397, 141, 218, 128]","[78, 158, 25, 180, 152, 119]","[61, 43, 491, 31, 46, 40]",8.64468197148621,3.6396303901437372,0.5330252786083175
0.30000000000000004,0.30000000000000004,addremove,"[0.3027027, 0.5090909, 0.61312747, 0.5274262, 0.7333333, 0.64470583, 0.5550643801689148]","[28, 98, 397, 125, 242, 137]","[73, 153, 25, 196, 128, 110]","[56, 36, 476, 28, 48, 41]",8.717686499509723,3.670997920997921,0.5376460994835554
0.30000000000000004,0.30000000000000004,addremove,"[0.28108108, 0.49865955, 0.61897355, 0.5139186, 0.7291667, 0.6712018, 0.5521668791770935]","[26, 93, 398, 120, 245, 148]","[75, 158, 24, 201, 125, 99]","[58, 29, 466, 26, 57, 46]",8.572997156448412,3.662551440329218,0.541723294373471
0.30000000000000004,0.30000000000000004,addremove,"[0.23595506, 0.46774194, 0.61140686, 0.49367088, 0.73860186, 0.64168614, 0.5315104722976685]","[21, 87, 402, 117, 243, 137]","[80, 164, 20, 204, 127, 110]","[56, 34, 491, 36, 45, 43]",8.626621545478866,3.688713910761155,0.5362870345202501
0.30000000000000004,0.30000000000000004,addremove,"[0.2754491, 0.5052084, 0.6034875, 0.53941905, 0.6885759, 0.6374134, 0.5415921807289124]","[23, 97, 398, 130, 220, 138]","[78, 154, 24, 191, 150, 109]","[43, 36, 499, 31, 49, 48]",8.583324800176703,3.683419689119171,0.5379179124762163
0.30000000000000004,0.30000000000000004,addremove,"[0.32432434, 0.5246753, 0.608828, 0.50212765, 0.69349843, 0.6320754, 0.5475881695747375]","[30, 101, 400, 118, 224, 134]","[71, 150, 22, 203, 146, 113]","[54, 33, 492, 31, 52, 43]",8.680757052720969,3.6515697375193,0.5292198967110628
0.30000000000000004,0.30000000000000004,addremove,"[0.31764707, 0.51546395, 0.609363, 0.49686846, 0.71818185, 0.5990566, 0.5427635312080383]","[27, 100, 397, 119, 237, 127]","[74, 151, 25, 202, 133, 120]","[42, 37, 484, 39, 53, 50]",8.614123710041373,3.6689119170984457,0.5390051644468605
0.30000000000000004,0.30000000000000004,addremove,"[0.30150753, 0.5235602, 0.6145594, 0.5361702, 0.740516, 0.66014665, 0.5627433657646179]","[30, 100, 401, 126, 244, 135]","[71, 151, 21, 195, 126, 112]","[68, 31, 482, 23, 45, 27]",8.677207639310707,3.684127815610267,0.5436259853220984
0.30000000000000004,0.30000000000000004,addremove,"[0.26373628, 0.48257375, 0.59006673, 0.52542377, 0.7053292, 0.6097561, 0.5294809341430664]","[24, 90, 398, 124, 225, 125]","[77, 161, 24, 197, 145, 122]","[57, 32, 529, 27, 43, 38]",8.705138805418832,3.661148473874806,0.5351997825496059
0.30000000000000004,0.30000000000000004,addremove,"[0.258427, 0.5052084, 0.6070624, 0.5553236, 0.69968057, 0.64319247, 0.544815719127655]","[23, 97, 404, 133, 219, 137]","[78, 154, 18, 188, 151, 110]","[54, 36, 505, 25, 37, 42]",8.682545061768439,3.676255230125523,0.5316662136450122
0.30000000000000004,0.30000000000000004,addremove,"[0.30508474, 0.4919786, 0.61290324, 0.5755102, 0.72891563, 0.6378897, 0.5587137341499329]","[27, 92, 399, 141, 242, 133]","[74, 159, 23, 180, 128, 114]","[49, 31, 481, 28, 52, 37]",8.696652648164639,3.659783169850284,0.530578961674368
0.30000000000000004,0.30000000000000004,addremove,"[0.27428573, 0.50393707, 0.5935387, 0.5465587, 0.6827698, 0.6018957, 0.5338309407234192]","[24, 96, 395, 135, 212, 127]","[77, 155, 27, 186, 158, 120]","[50, 34, 514, 38, 39, 48]",8.644139222515953,3.679353493222106,0.5322098396303343
0.30000000000000004,0.30000000000000004,addremove,"[0.26519337, 0.5, 0.60922146, 0.5521472, 0.7040498, 0.5803357, 0.5351579189300537]","[24, 93, 403, 135, 226, 121]","[77, 158, 19, 186, 144, 126]","[56, 28, 498, 33, 46, 49]",8.600942931678098,3.685146443514644,0.5362870345202501
0.30000000000000004,0.30000000000000004,addremove,"[0.22105263, 0.515, 0.603861, 0.47893572, 0.71364313, 0.60807604, 0.5234280228614807]","[21, 103, 391, 108, 238, 128]","[80, 148, 31, 213, 132, 119]","[68, 46, 482, 22, 59, 46]",8.670147881838208,3.673821989528796,0.5365588475129112
0.30000000000000004,0.30000000000000004,addremove,"[0.2366864, 0.4774536, 0.59696966, 0.53638256, 0.7237237, 0.5985401, 0.5282926559448242]","[20, 90, 394, 129, 241, 123]","[81, 161, 28, 192, 129, 124]","[48, 36, 504, 31, 55, 41]",8.676599350336385,3.673076923076923,0.5289480837184017
0.30000000000000004,0.30000000000000004,addremove,"[0.25414366, 0.5374677, 0.61693865, 0.52100843, 0.71016693, 0.6589862, 0.5497852563858032]","[23, 104, 397, 124, 234, 143]","[78, 147, 25, 197, 136, 104]","[57, 32, 468, 31, 55, 44]",8.614850279288877,3.6518595041322315,0.5433541723294374
0.30000000000000004,0.30000000000000004,addremove,"[0.2967033, 0.4821918, 0.6012085, 0.52473116, 0.70170015, 0.6213152, 0.537975013256073]","[27, 88, 398, 122, 227, 137]","[74, 163, 24, 199, 143, 110]","[54, 26, 504, 22, 50, 57]",8.724892951326696,3.6923879040667362,0.5400924164175047
0.30000000000000004,0.4,addremove,"[0.24999997, 0.45231608, 0.5835189, 0.5146444, 0.69242656, 0.58679706, 0.5132838487625122]","[22, 83, 393, 123, 224, 120]","[79, 168, 29, 198, 146, 127]","[53, 33, 532, 34, 53, 42]",8.37031191924349,3.67247565351102,0.5
0.30000000000000004,0.4,addremove,"[0.28729284, 0.5249344, 0.59319526, 0.49894294, 0.696875, 0.5491184, 0.5250597596168518]","[26, 100, 401, 118, 223, 109]","[75, 151, 21, 203, 147, 138]","[54, 30, 529, 34, 47, 41]",8.441215056616343,3.6514227642276422,0.5024813895781638
0.30000000000000004,0.4,addremove,"[0.25414366, 0.50259066, 0.60842913, 0.51882845, 0.70278645, 0.6261682, 0.5354911088943481]","[23, 97, 397, 124, 227, 134]","[78, 154, 25, 197, 143, 113]","[57, 38, 486, 33, 49, 47]",8.403777085227947,3.6716188524590163,0.500620347394541
0.30000000000000004,0.4,addremove,"[0.32954547, 0.5561225, 0.6015152, 0.5127119, 0.69483566, 0.63529414, 0.5550041794776917]","[29, 109, 397, 121, 222, 135]","[72, 142, 25, 200, 148, 112]","[46, 32, 501, 30, 47, 43]",8.39539498681378,3.675731144176501,0.5068238213399504
0.30000000000000004,0.4,addremove,"[0.30851066, 0.4920635, 0.6, 0.50209206, 0.7162791, 0.5879518, 0.5344828367233276]","[29, 93, 396, 120, 231, 122]","[72, 158, 26, 201, 139, 125]","[58, 34, 502, 37, 44, 46]",8.438754495615525,3.668542199488491,0.5065136476426799
0.30000000000000004,0.4,addremove,"[0.2857143, 0.48437503, 0.6024279, 0.5439673, 0.67084634, 0.62953997, 0.5361451506614685]","[26, 93, 397, 133, 214, 130]","[75, 158, 25, 188, 156, 117]","[55, 40, 499, 35, 54, 36]",8.399740904423593,3.664285714285714,0.5102357320099256
0.30000000000000004,0.4,addremove,"[0.23404256, 0.47395837, 0.5998505, 0.5412262, 0.7040498, 0.525, 0.5130212306976318]","[22, 91, 401, 128, 226, 105]","[79, 160, 21, 193, 144, 142]","[65, 42, 514, 24, 46, 48]",8.364593902055411,3.6512219959266803,0.5099255583126551
0.30000000000000004,0.4,addremove,"[0.23595506, 0.5038961, 0.59320754, 0.5333333, 0.6965944, 0.59999996, 0.5271643996238708]","[21, 97, 393, 128, 225, 123]","[80, 154, 29, 193, 145, 124]","[56, 37, 510, 31, 51, 40]",8.467817164087233,3.6520854526958293,0.4981389578163772
0.30000000000000004,0.4,addremove,"[0.27932963, 0.47938144, 0.5928144, 0.5151515, 0.71715605, 0.592233, 0.5293443202972412]","[25, 93, 396, 119, 232, 122]","[76, 158, 26, 202, 138, 125]","[53, 44, 518, 22, 45, 43]",8.462006422828459,3.6803911477097273,0.5086848635235732
0.30000000000000004,0.4,addremove,"[0.2681564, 0.45179063, 0.6071158, 0.5521472, 0.6929134, 0.6270023, 0.5331875681877136]","[24, 82, 401, 135, 220, 137]","[77, 169, 21, 186, 150, 110]","[54, 30, 498, 33, 45, 53]",8.388787399611298,3.6661546338965696,0.5009305210918115
0.30000000000000004,0.4,addremove,"[0.25925928, 0.47395837, 0.5912137, 0.5136843, 0.6981132, 0.6320754, 0.5280507206916809]","[21, 91, 397, 122, 222, 134]","[80, 160, 25, 199, 148, 113]","[40, 42, 524, 32, 44, 43]",8.38221600581931,3.6671779141104293,0.5130272952853598
0.30000000000000004,0.4,addremove,"[0.21176471, 0.4857881, 0.6001512, 0.5725807, 0.68779707, 0.5755396, 0.5222702026367188]","[18, 94, 397, 142, 217, 120]","[83, 157, 25, 179, 153, 127]","[51, 42, 504, 33, 44, 50]",8.357761127824096,3.6483460559796437,0.5024813895781638
0.30000000000000004,0.4,addremove,"[0.24277456, 0.51187336, 0.59398496, 0.54020613, 0.7089783, 0.6034063, 0.5335372686386108]","[21, 97, 395, 131, 229, 124]","[80, 154, 27, 190, 141, 123]","[51, 31, 513, 33, 47, 40]",8.399010142230747,3.6385237613751262,0.5037220843672456
0.30000000000000004,0.4,addremove,"[0.30208334, 0.4829397, 0.59683496, 0.5200846, 0.66456693, 0.6201923, 0.5311169624328613]","[29, 92, 396, 123, 211, 129]","[72, 159, 26, 198, 159, 118]","[62, 38, 509, 29, 54, 40]",8.427257252519308,3.6539245667686036,0.5065136476426799
0.30000000000000004,0.4,addremove,"[0.2795699, 0.47849464, 0.59683496, 0.525, 0.6955178, 0.60194176, 0.529559850692749]","[26, 89, 396, 126, 225, 124]","[75, 162, 26, 195, 145, 123]","[59, 32, 509, 33, 52, 41]",8.416641158929746,3.6682051282051282,0.5049627791563276
0.30000000000000004,0.4,addremove,"[0.26035503, 0.52219325, 0.5890208, 0.5042373, 0.7097792, 0.5885167, 0.5290170311927795]","[22, 100, 397, 119, 225, 123]","[79, 151, 25, 202, 145, 124]","[46, 32, 529, 32, 39, 48]",8.434039848403284,3.684020618556701,0.4981389578163772
0.30000000000000004,0.4,addremove,"[0.24175823, 0.5025381, 0.60443765, 0.48471612, 0.7357358, 0.5947243, 0.5273183584213257]","[22, 99, 395, 111, 245, 124]","[79, 152, 27, 210, 125, 123]","[59, 44, 490, 26, 51, 46]",8.4521515234422,3.6405693950177938,0.5058933002481389
0.30000000000000004,0.4,addremove,"[0.33333334, 0.48533338, 0.5990991, 0.48156178, 0.7286822, 0.6357308, 0.5439567565917969]","[30, 91, 399, 111, 235, 137]","[71, 160, 23, 210, 135, 110]","[49, 33, 511, 29, 40, 47]",8.41714619242367,3.6832904884318767,0.5083746898263027
0.30000000000000004,0.4,addremove,"[0.26804122, 0.50793654, 0.61585367, 0.524109, 0.72196615, 0.58252424, 0.5367384552955627]","[26, 96, 404, 125, 235, 120]","[75, 155, 18, 196, 135, 127]","[67, 31, 486, 31, 46, 45]",8.410701057005163,3.6699128651973347,0.49534739454094295
0.30000000000000004,0.4,addremove,"[0.258427, 0.4829397, 0.5953628, 0.5, 0.6896551, 0.6208531, 0.5245396494865417]","[23, 92, 398, 117, 220, 131]","[78, 159, 24, 204, 150, 116]","[54, 38, 517, 30, 48, 44]",8.401711795663921,3.6738572162300978,0.5055831265508685
0.30000000000000004,0.4,addremove,"[0.26373628, 0.4699739, 0.5900151, 0.5228216, 0.6957878, 0.5652174, 0.5179253220558167]","[24, 90, 390, 126, 223, 117]","[77, 161, 32, 195, 147, 130]","[57, 42, 510, 35, 48, 50]",8.391174933635565,3.6688809402146143,0.5027915632754343
